UserID,Tag1,Tag2,Tag3,Tag4,Tag5,Usage
27244,3,169,185,60,132,Private
27248,161,72,181,9,162,Private
27250,72,161,163,168,169,Public
27251,13,67,73,12,169,Public
27253,169,28,166,7,162,Private
27257,167,71,161,163,73,Private
27265,163,16,57,64,162,Private
27270,163,76,168,66,161,Private
27281,76,167,28,163,181,Public
27284,9,28,12,161,53,Private
27286,162,56,164,71,168,Public
27290,74,9,131,14,162,Private
27291,73,8,57,137,162,Public
27292,149,162,181,10,161,Private
27294,13,164,72,58,168,Public
27296,134,64,161,152,13,Private
27297,12,164,162,74,55,Private
27301,169,162,168,181,170,Public
27304,71,80,67,161,164,Private
27305,54,143,56,72,73,Private
27306,169,181,161,166,130,Private
27309,58,166,170,73,169,Private
27319,164,9,161,163,162,Private
27320,161,66,137,169,181,Public
27325,162,144,52,8,167,Private
27326,44,162,167,163,72,Private
27331,64,72,169,28,167,Public
27334,164,66,37,167,181,Private
27343,23,149,163,58,66,Private
27346,164,145,38,163,8,Private
27353,143,92,169,12,161,Private
27358,113,135,11,20,161,Private
27362,164,66,163,162,181,Private
27369,9,164,181,169,167,Private
27372,169,64,74,57,138,Private
27377,163,89,168,61,130,Private
27380,163,137,162,71,166,Private
27382,55,12,170,9,168,Public
27388,163,156,94,12,167,Private
27389,143,21,169,165,52,Private
27390,66,161,72,163,73,Private
27393,12,13,76,53,181,Public
27401,28,44,161,164,167,Private
27406,181,169,7,170,164,Private
27410,66,28,130,167,53,Private
27413,161,57,181,53,51,Private
27416,164,163,71,12,67,Private
27418,64,56,164,180,162,Public
27420,162,192,66,73,20,Private
27421,166,7,21,158,170,Public
27424,169,74,162,161,9,Private
27429,74,9,58,73,163,Private
27436,132,162,163,161,69,Private
27439,166,167,163,52,51,Private
27445,132,162,75,111,71,Private
27451,161,56,170,134,71,Public
27452,137,55,166,73,28,Public
27453,74,164,57,169,7,Public
27455,73,164,181,36,185,Private
27461,135,181,170,57,169,Private
27462,13,164,169,9,170,Private
27463,181,164,66,71,170,Public
27466,161,163,72,70,52,Private
27467,8,161,162,13,12,Private
27471,181,170,164,133,9,Private
27476,73,12,66,72,164,Private
27479,161,28,183,162,57,Private
27485,167,58,53,9,181,Private
27488,58,162,163,64,12,Private
27491,77,58,10,162,161,Private
27495,161,28,162,130,73,Private
27497,164,163,53,167,176,Private
27502,162,12,53,164,132,Private
27503,57,176,28,53,72,Private
27504,181,72,73,74,56,Private
27506,164,36,181,30,6,Public
27507,168,71,181,81,164,Private
27510,162,164,9,161,72,Private
27514,28,71,163,57,73,Public
27523,52,164,150,7,51,Private
27525,7,9,137,162,163,Public
27527,162,161,58,169,20,Public
27530,57,72,170,71,53,Private
27533,58,57,169,166,71,Private
27537,163,170,3,164,162,Private
27538,162,170,73,65,64,Private
27543,150,137,96,161,117,Private
27546,164,131,16,161,170,Private
27549,161,28,164,72,163,Private
27550,71,162,161,52,170,Public
27551,167,73,58,163,72,Private
27552,28,103,164,162,57,Private
27560,170,164,181,28,169,Private
27562,161,53,8,169,3,Public
27567,53,57,163,169,58,Private
27572,169,163,53,28,73,Private
27574,9,57,169,167,72,Private
27575,163,9,8,170,164,Private
27587,4,181,162,8,64,Private
27597,164,8,169,161,73,Public
27599,9,133,57,170,164,Public
27608,28,72,161,13,164,Public
27611,180,20,162,73,74,Private
27615,73,95,161,28,20,Private
27621,169,44,28,69,227,Private
27632,73,64,163,54,164,Private
27637,82,161,168,42,164,Private
27639,170,168,169,163,76,Private
27652,162,52,178,72,145,Public
27653,162,71,170,75,53,Private
27656,167,162,161,66,178,Private
27659,168,163,162,169,64,Private
27662,71,167,181,58,162,Public
27664,164,28,163,73,162,Private
27668,66,169,64,161,58,Private
27670,162,72,166,169,58,Public
27674,13,28,163,161,181,Private
27684,161,71,72,76,169,Public
27688,53,28,162,134,167,Public
27691,170,166,73,169,167,Private
27692,186,163,37,58,164,Public
27695,128,163,9,71,51,Public
27703,141,58,9,181,162,Private
27704,73,163,58,132,164,Public
27705,66,71,52,58,158,Private
27707,161,162,167,181,137,Private
27709,92,28,181,72,71,Public
27713,145,103,37,71,136,Private
27718,132,73,69,82,28,Private
27723,181,168,9,58,76,Private
27735,163,8,55,17,71,Private
27737,57,161,181,185,53,Public
27747,69,161,167,135,166,Public
27753,63,167,49,61,73,Private
27755,152,130,170,97,162,Private
27761,163,181,58,170,73,Private
27762,168,52,169,172,12,Private
27768,3,56,151,161,143,Private
27770,66,170,57,161,71,Private
27771,166,163,71,9,58,Private
27772,161,181,169,164,103,Public
27773,164,165,25,169,54,Public
27779,12,169,10,76,181,Private
27780,72,17,181,8,51,Private
27781,28,135,12,161,72,Private
27782,73,58,28,19,144,Private
27783,73,166,21,162,163,Public
27784,181,28,44,91,73,Public
27785,53,57,164,76,161,Private
27799,161,65,73,92,64,Public
27801,73,164,163,28,162,Private
27802,181,73,44,12,71,Private
27804,181,9,169,73,13,Private
27805,164,51,44,74,181,Private
27808,162,32,73,161,7,Private
27809,9,167,181,168,169,Private
27810,105,169,64,56,130,Public
27815,170,12,164,28,161,Private
27816,161,164,71,169,178,Private
27827,132,28,163,181,168,Public
27834,91,176,10,181,57,Private
27835,164,163,170,73,28,Public
27839,57,163,162,169,28,Public
27844,13,28,164,163,181,Private
27856,181,142,32,72,12,Private
27858,162,52,181,44,178,Private
27861,163,161,181,132,28,Private
27862,57,53,55,3,74,Private
27865,16,12,167,161,77,Public
27867,38,230,185,165,73,Private
27869,71,44,167,64,145,Public
27872,167,76,10,12,169,Public
27876,166,170,161,167,164,Public
27878,73,161,164,69,75,Private
27879,164,169,51,163,21,Public
27882,161,162,58,181,9,Private
27883,64,57,74,164,69,Private
27885,57,169,73,167,8,Private
27886,169,72,8,167,9,Public
27887,77,69,55,169,130,Public
27888,64,169,176,162,12,Private
27891,163,166,74,73,28,Private
27897,168,12,25,53,8,Private
27899,9,164,10,163,162,Private
27905,57,164,73,66,16,Private
27908,144,20,164,173,55,Public
27910,161,164,28,57,167,Private
27912,164,77,163,66,69,Private
27916,28,9,74,53,161,Public
27924,181,163,167,169,161,Private
27926,161,52,89,163,51,Private
27930,73,161,64,58,3,Private
27933,74,57,166,7,53,Private
27935,145,91,52,181,55,Public
27937,73,25,181,74,161,Private
27941,169,163,72,66,161,Private
27943,181,170,162,52,92,Private
27944,28,55,164,137,181,Public
27953,143,181,64,28,164,Private
27954,37,161,28,3,170,Private
27956,163,169,58,161,28,Private
27959,101,161,75,181,71,Public
27961,161,163,56,38,42,Public
27963,28,9,164,181,136,Private
27964,168,37,81,100,161,Private
27965,161,73,170,28,10,Private
27967,163,73,72,74,42,Private
27970,66,180,10,77,82,Public
27971,51,58,57,64,181,Private
27972,169,73,181,71,176,Public
27973,164,163,161,3,72,Private
27974,72,181,20,170,66,Private
27976,37,11,67,178,53,Private
27978,163,94,53,44,168,Public
27980,170,185,64,167,161,Public
27981,74,167,52,162,51,Private
27982,161,211,72,73,9,Private
27983,74,12,170,167,73,Public
27986,57,128,164,53,161,Private
27991,161,57,53,164,52,Public
27993,73,53,161,181,77,Private
28007,169,166,162,15,83,Private
28010,51,161,170,52,73,Private
28017,169,64,163,58,74,Private
28021,170,99,17,227,37,Private
28032,167,161,57,58,16,Private
28037,53,59,170,73,171,Private
28043,162,73,58,161,66,Private
28045,164,163,144,162,8,Private
28046,138,73,1,164,139,Private
28053,164,53,9,161,162,Public
28063,69,169,71,11,105,Private
28068,52,168,21,74,68,Public
28070,130,163,57,166,58,Private
28072,68,145,7,73,161,Private
28074,162,73,9,164,66,Private
28089,164,9,193,142,106,Private
28093,161,163,168,169,53,Private
28101,169,164,161,142,20,Private
28105,74,9,51,55,168,Private
28107,91,163,57,165,162,Private
28108,181,164,76,163,72,Private
28116,169,73,167,136,9,Public
28117,57,66,161,75,36,Public
28121,21,181,58,137,163,Private
28123,88,161,167,143,164,Private
28129,73,161,72,55,66,Public
28130,12,169,166,162,44,Private
28133,72,168,61,53,10,Private
28135,167,76,67,163,52,Public
28136,163,142,71,51,167,Private
28138,57,58,180,73,161,Public
28141,181,168,64,71,167,Private
28146,66,166,161,52,57,Private
28149,162,71,163,169,28,Private
28150,161,73,51,168,92,Private
28157,28,31,161,170,169,Private
28160,73,162,137,161,185,Private
28165,28,169,163,16,162,Private
28166,71,163,76,58,9,Public
28167,164,168,66,73,220,Public
28169,167,28,187,169,77,Private
28173,75,11,178,66,161,Private
28175,163,12,162,164,169,Private
28179,103,74,73,64,25,Public
28180,77,73,76,149,164,Private
28181,28,163,69,168,73,Private
28184,57,161,176,69,164,Private
28187,164,168,71,53,161,Private
28191,167,7,152,163,12,Private
28192,82,73,169,167,12,Public
28196,161,10,28,76,168,Private
28200,161,149,3,181,163,Public
28201,130,25,65,54,170,Private
28204,134,162,132,72,161,Private
28206,135,69,164,57,162,Public
28209,13,169,9,137,76,Private
28212,181,166,164,167,28,Private
28219,162,71,58,181,55,Private
28221,162,164,167,176,73,Public
28224,73,167,12,56,24,Private
28227,162,163,84,36,77,Private
28233,55,163,164,72,161,Public
28235,12,169,77,164,28,Public
28238,71,163,58,169,57,Private
28246,164,161,162,137,181,Private
28253,181,168,58,39,21,Public
28257,13,161,9,132,57,Private
28258,28,181,144,8,132,Public
28259,181,162,169,57,55,Private
28262,170,130,7,165,64,Private
28264,73,71,57,162,163,Private
28266,169,72,9,168,161,Private
28270,161,57,169,69,163,Private
28272,180,87,170,57,54,Private
28274,15,161,167,73,165,Private
28276,71,78,53,167,185,Public
28277,66,76,194,55,10,Public
28284,73,76,7,166,13,Public
28285,75,163,161,167,6,Public
28287,169,163,164,161,162,Public
28288,51,162,181,144,55,Private
28291,161,167,164,52,173,Private
28296,64,161,61,167,77,Private
28301,44,46,20,75,130,Private
28303,164,66,143,9,181,Public
28308,42,67,161,20,7,Public
28312,66,161,23,181,53,Public
28317,161,162,54,165,144,Private
28319,161,25,162,44,75,Public
28321,51,69,164,181,170,Private
28325,164,57,73,162,167,Private
28329,161,73,77,8,170,Private
28332,17,164,74,12,154,Private
28334,134,79,63,128,8,Private
28344,181,64,58,169,167,Private
28346,42,161,73,135,167,Private
28347,167,169,164,13,3,Public
28349,61,94,69,57,143,Private
28353,164,137,73,66,25,Public
28356,6,68,64,17,178,Private
28363,72,169,181,103,161,Public
28364,68,73,8,164,9,Private
28371,28,162,161,71,176,Public
28372,169,161,181,72,57,Private
28374,163,69,132,161,8,Private
28376,149,169,72,164,167,Private
28377,181,169,164,74,9,Private
28378,61,65,161,73,170,Private
28384,164,70,18,51,52,Public
28388,56,137,169,73,166,Private
28391,181,73,51,6,74,Public
28392,166,72,169,73,12,Private
28393,73,21,164,8,57,Private
28395,161,163,164,168,162,Public
28396,167,164,128,66,163,Private
28398,72,166,78,161,57,Private
28412,185,9,169,144,51,Private
28413,164,161,170,181,167,Private
28415,28,57,8,181,162,Private
28423,71,82,28,162,37,Public
28424,164,73,28,168,150,Private
28425,73,66,163,28,169,Private
28426,73,181,71,161,58,Private
28427,168,54,181,53,176,Private
28429,73,9,52,101,161,Private
28430,72,170,51,13,169,Public
28431,60,170,162,181,71,Private
28436,28,181,163,132,68,Private
28439,72,56,71,53,73,Private
28440,163,71,28,12,16,Private
28442,164,12,44,7,181,Private
28449,68,164,163,179,162,Public
28450,164,161,28,163,57,Public
28452,52,74,164,6,72,Private
28457,166,163,128,161,164,Private
28463,41,21,9,162,181,Public
28465,164,162,169,28,161,Private
28473,132,178,9,164,92,Private
28477,73,166,162,57,164,Private
28479,103,163,72,55,168,Public
28481,164,168,58,44,169,Private
28484,56,9,73,11,57,Private
28485,74,164,181,162,58,Public
28489,168,132,181,164,99,Private
28494,164,58,163,130,12,Private
28499,61,166,84,10,211,Private
28501,66,16,181,168,162,Private
28502,28,166,137,167,170,Private
28504,167,149,69,169,61,Private
28519,163,28,57,168,161,Private
28521,169,181,161,135,9,Public
28524,58,12,164,162,59,Private
28526,52,169,163,59,66,Private
28527,118,169,80,144,72,Private
28528,73,181,168,91,163,Private
28530,58,181,161,73,53,Public
28533,11,181,169,3,144,Private
28535,71,161,58,164,73,Private
28548,8,72,42,71,168,Private
28558,162,164,163,28,169,Private
28560,161,163,162,16,12,Private
28562,72,11,161,74,73,Private
28566,72,66,16,169,134,Public
28568,163,162,130,56,168,Private
28571,169,163,166,72,73,Private
28572,58,142,37,91,55,Public
28575,161,69,181,66,210,Private
28578,169,132,36,71,67,Public
28580,73,58,181,34,130,Public
28583,162,145,74,69,169,Private
28588,73,57,169,58,163,Public
28595,51,72,163,162,53,Public
28599,64,169,181,162,20,Private
28601,163,164,181,58,168,Public
28602,130,30,164,71,147,Private
28604,172,104,169,67,20,Private
28606,66,3,167,30,12,Public
28616,170,149,164,73,183,Private
28618,28,164,162,167,169,Private
28620,164,28,167,10,73,Private
28621,76,169,163,161,74,Private
28622,161,9,141,149,21,Private
28623,181,163,67,134,162,Private
28625,167,86,9,164,162,Private
28628,164,8,13,181,135,Private
28637,13,163,170,164,161,Private
28638,167,164,75,74,168,Public
28640,72,73,13,137,57,Private
28643,57,161,60,162,164,Public
28645,170,28,167,169,181,Public
28653,72,162,8,161,181,Private
28654,72,58,94,163,3,Private
28656,66,161,167,163,162,Private
28657,51,71,132,167,181,Private
28658,181,164,1,167,73,Public
28659,58,163,28,161,181,Public
28660,162,37,176,170,180,Private
28662,163,20,66,164,72,Private
28667,58,170,9,161,44,Private
28668,43,161,164,169,163,Private
28669,136,162,161,181,54,Private
28671,169,53,164,8,3,Private
28672,73,164,161,28,163,Private
28673,77,30,169,161,54,Private
28674,162,158,75,161,169,Private
28677,53,164,163,169,161,Private
28678,162,163,20,73,169,Private
28680,167,169,135,144,72,Private
28681,170,161,3,189,52,Private
28682,163,168,28,64,73,Private
28684,161,227,71,73,28,Private
28690,166,185,103,56,169,Public
28691,162,58,73,72,181,Private
28692,164,162,12,181,57,Private
28694,181,170,162,66,166,Public
28700,163,167,149,162,168,Private
28701,164,73,163,63,167,Public
28706,28,58,73,53,164,Private
28708,77,42,169,20,40,Public
28713,56,169,73,162,167,Private
28715,25,30,164,163,168,Private
28717,3,161,164,12,163,Public
28720,74,181,64,40,168,Private
28724,169,32,56,28,163,Private
28726,170,169,187,73,72,Private
28729,161,66,164,128,20,Public
28730,130,167,11,161,57,Public
28732,51,64,164,163,69,Private
28733,10,162,21,169,164,Public
28736,103,189,54,132,162,Private
28739,26,83,44,176,7,Private
28743,66,59,137,135,55,Private
28749,73,167,161,162,164,Private
28751,10,162,164,181,28,Private
28756,73,181,168,169,58,Public
28759,28,170,58,172,55,Public
28762,57,12,96,167,56,Private
28765,55,155,58,57,141,Private
28766,56,11,169,68,134,Private
28768,181,161,132,169,12,Private
28779,140,164,167,57,1,Private
28780,161,144,163,162,72,Private
28784,73,28,163,169,170,Private
28793,164,169,9,28,161,Private
28795,162,72,58,170,163,Private
28796,6,73,137,84,55,Public
28799,162,167,161,170,166,Private
28802,169,73,13,135,170,Public
28805,166,163,164,52,71,Public
28808,58,66,28,161,12,Private
28809,7,99,180,81,66,Private
28814,57,58,164,161,162,Private
28820,82,86,77,169,58,Private
28821,25,6,141,15,89,Public
28827,226,163,73,28,169,Private
28828,163,28,161,73,162,Private
28832,68,69,161,12,163,Private
28835,42,166,72,78,135,Private
28837,132,170,13,163,66,Private
28839,73,167,169,57,58,Private
28848,161,61,28,181,53,Private
28853,20,161,9,164,28,Private
28860,16,166,181,164,9,Private
28865,8,166,69,167,181,Private
28867,167,161,9,181,135,Private
28869,10,178,30,16,83,Public
28870,181,163,162,170,73,Public
28879,163,162,57,16,71,Private
28881,71,11,105,180,169,Private
28883,181,161,71,51,44,Public
28885,167,55,52,73,168,Public
28890,162,168,55,164,169,Private
28894,72,163,12,58,169,Private
28898,9,8,181,72,170,Public
28899,54,169,151,60,137,Public
28900,71,75,82,2,4,Private
28901,164,10,162,163,167,Private
28906,162,71,64,181,44,Private
28911,77,76,161,28,149,Public
28912,161,73,181,66,7,Private
28916,167,168,173,163,164,Private
28920,143,162,168,73,163,Public
28926,66,12,164,162,167,Private
28928,164,167,135,166,21,Private
28930,13,164,20,135,143,Private
28943,58,66,143,73,171,Private
28951,66,181,58,161,10,Private
28953,169,55,170,67,73,Private
28955,52,20,181,74,146,Private
28957,73,66,94,181,168,Public
28960,66,77,53,161,71,Private
28964,181,28,58,167,169,Private
28972,20,167,72,169,181,Public
28980,161,128,166,69,170,Private
28981,73,162,169,164,63,Private
28982,10,161,167,81,162,Public
28984,163,71,64,67,164,Private
28990,71,168,6,28,42,Public
28991,73,163,3,71,164,Public
28992,164,128,72,71,167,Public
28993,150,71,100,72,53,Public
29001,21,163,28,168,44,Private
29008,73,163,162,167,164,Private
29009,54,28,161,169,73,Public
29011,28,53,69,103,12,Private
29012,8,133,9,163,170,Private
29017,164,71,65,64,161,Private
29019,169,141,71,178,164,Public
29020,166,12,163,169,181,Private
29021,135,69,162,72,73,Public
29025,163,144,58,73,169,Private
29029,161,28,169,80,162,Private
29036,31,163,55,164,161,Private
29037,3,163,71,161,57,Public
29042,42,73,12,169,161,Private
29044,77,163,66,167,12,Private
29047,145,163,28,12,162,Private
29054,164,166,57,9,133,Private
29058,66,181,167,161,57,Private
29062,66,51,54,173,164,Private
29066,75,161,167,164,9,Private
29075,169,163,73,162,164,Private
29082,181,20,161,156,57,Private
29084,58,73,173,169,132,Public
29094,58,73,9,164,163,Private
29096,12,162,72,163,169,Public
29099,173,16,75,146,42,Private
29102,44,26,161,28,9,Private
29103,167,164,57,61,73,Public
29104,72,169,57,7,164,Private
29112,13,164,181,73,161,Private
29116,139,73,52,164,167,Public
29122,8,163,73,54,162,Private
29124,10,12,58,22,164,Private
29126,161,6,163,164,155,Private
29128,9,69,164,28,10,Private
29131,161,163,11,9,13,Private
29133,76,161,13,170,169,Private
29134,169,181,164,72,43,Private
29135,77,66,162,73,163,Private
29136,21,56,58,53,28,Private
29139,169,181,58,28,10,Private
29147,72,6,181,171,161,Private
29148,161,163,164,162,58,Private
29162,71,169,12,170,82,Private
29164,167,181,164,55,69,Private
29165,137,77,168,66,28,Public
29170,161,168,163,162,181,Private
29171,12,73,28,170,74,Private
29174,169,170,73,12,28,Private
29175,161,69,56,57,164,Public
29178,181,164,167,161,72,Public
29182,162,71,134,161,143,Public
29191,54,163,73,162,161,Public
29192,161,169,13,167,44,Private
29193,163,166,73,161,167,Private
29201,21,28,14,52,164,Private
29202,73,141,162,164,166,Private
29206,128,169,176,28,73,Public
29208,150,181,163,87,137,Private
29209,167,52,166,181,69,Private
29211,12,169,64,163,28,Private
29218,58,73,164,161,167,Private
29219,57,163,169,181,162,Private
29221,20,71,185,170,8,Private
29227,72,165,71,75,181,Private
29228,227,20,163,73,162,Public
29229,161,167,33,162,74,Public
29230,53,164,169,28,71,Private
29233,10,161,167,163,28,Private
29239,169,9,170,55,161,Public
29241,53,10,167,164,51,Private
29242,149,162,226,170,186,Public
29245,74,10,9,169,170,Private
29249,163,20,71,164,28,Private
29256,63,53,69,164,169,Public
29260,163,66,162,169,191,Public
29262,59,57,133,69,165,Private
29266,54,164,161,74,163,Private
29269,181,142,51,57,56,Private
29271,73,55,169,163,77,Private
29272,66,52,37,162,58,Private
29285,28,162,161,170,169,Private
29287,16,167,67,161,56,Public
29297,164,161,12,30,181,Public
29298,163,51,17,57,167,Public
29299,30,161,44,168,71,Private
29300,73,163,9,162,169,Public
29301,161,169,73,164,162,Private
29305,15,51,21,72,74,Private
29308,61,170,132,163,77,Public
29314,161,164,181,71,178,Public
29323,163,168,73,12,94,Private
29325,163,73,89,52,132,Public
29333,12,55,161,52,169,Private
29335,73,166,10,163,66,Public
29338,173,136,167,74,161,Public
29340,103,73,12,25,164,Public
29341,58,143,73,185,66,Private
29342,55,164,163,66,25,Private
29343,77,162,69,58,163,Private
29347,55,20,164,163,162,Private
29352,73,9,71,55,12,Private
29354,170,162,164,169,75,Private
29355,163,67,55,229,44,Public
29356,12,170,163,181,74,Private
29358,161,53,169,164,132,Private
29359,162,57,73,164,161,Private
29365,162,161,163,164,67,Private
29366,151,164,44,73,128,Private
29368,162,149,163,9,161,Private
29371,161,162,73,164,189,Private
29373,66,167,164,161,28,Private
29378,74,36,73,181,161,Public
29379,164,73,60,170,161,Private
29380,171,166,71,77,169,Private
29384,163,161,74,168,73,Public
29385,134,73,65,72,164,Private
29386,28,74,51,169,171,Private
29389,58,167,166,164,181,Private
29392,60,57,16,88,180,Private
29393,166,169,170,181,73,Private
29396,164,74,20,52,28,Public
29397,167,73,132,28,161,Private
29399,53,58,28,165,76,Private
29401,164,161,68,8,135,Private
29408,28,82,164,73,161,Private
29412,2,163,42,75,168,Public
29413,59,164,44,58,73,Private
29419,166,53,12,164,135,Private
29430,164,156,161,73,163,Private
29439,180,71,137,53,66,Public
29441,7,169,161,179,164,Private
29442,169,181,52,51,66,Public
29444,169,162,181,28,36,Private
29448,161,170,71,167,73,Private
29450,16,93,71,177,190,Public
29451,136,130,167,164,163,Private
29453,76,73,161,163,164,Public
29455,73,28,180,161,169,Private
29456,162,163,166,181,20,Private
29458,4,58,141,161,162,Public
29459,44,54,180,8,230,Private
29460,53,72,167,181,73,Public
29470,167,162,58,9,163,Private
29471,9,181,72,164,66,Private
29474,21,54,58,170,74,Private
29477,73,169,161,168,170,Private
29486,170,161,66,71,167,Private
29490,72,3,137,166,163,Private
29495,161,82,164,58,53,Private
29497,64,167,176,137,55,Private
29498,168,166,12,167,57,Private
29501,52,169,71,164,163,Private
29502,161,181,163,169,12,Public
29503,144,161,73,56,76,Private
29506,184,55,167,169,78,Private
29508,163,164,161,76,53,Private
29511,72,69,164,91,6,Private
29521,52,161,162,44,163,Private
29522,28,7,87,173,168,Private
29526,12,72,162,161,58,Private
29529,9,178,92,163,144,Public
29531,181,52,135,69,54,Private
29540,167,72,134,162,185,Public
29541,161,66,164,77,163,Private
29545,12,16,72,161,163,Private
29550,164,56,166,161,163,Private
29554,170,181,73,67,135,Private
29556,167,44,166,181,130,Private
29562,167,16,163,162,161,Public
29565,164,58,168,170,71,Private
29568,53,161,57,66,163,Public
29578,94,168,56,73,145,Private
29579,20,74,181,64,175,Public
29583,12,53,8,9,4,Private
29584,162,20,164,170,74,Private
29596,142,61,163,42,55,Private
29603,75,67,169,164,20,Private
29612,137,161,181,54,9,Private
29613,76,162,132,58,81,Private
29616,163,133,164,66,166,Private
29617,163,3,161,167,57,Private
29618,161,74,59,67,72,Public
29621,52,169,181,66,54,Private
29625,181,169,168,42,21,Private
29627,28,161,169,170,162,Private
29630,181,163,73,12,161,Public
29633,72,82,186,185,74,Private
29637,51,57,162,166,73,Private
29643,167,164,73,58,166,Private
29645,66,170,149,162,166,Private
29646,164,73,144,161,74,Private
29649,164,170,163,181,73,Private
29651,181,134,161,137,163,Private
29654,162,69,57,163,73,Private
29658,167,12,73,163,164,Public
29659,12,179,166,53,11,Private
29669,181,42,73,164,6,Private
29672,57,99,181,53,73,Public
29677,57,81,167,181,168,Private
29678,161,72,7,169,20,Public
29681,170,28,162,52,161,Private
29687,169,75,161,6,60,Private
29690,161,181,71,66,169,Private
29691,169,163,72,164,161,Private
29692,9,80,58,162,73,Public
29694,162,73,52,181,74,Public
29697,164,152,44,163,170,Private
29703,38,163,58,10,12,Private
29710,28,52,164,163,57,Private
29717,181,164,161,73,162,Private
29721,72,164,167,169,3,Public
29725,71,163,162,161,77,Private
29726,181,163,164,167,169,Public
29728,169,28,168,166,73,Private
29731,185,55,9,161,130,Private
29732,71,163,167,11,164,Public
29742,181,18,169,82,11,Private
29744,169,163,20,64,54,Private
29746,162,73,12,72,161,Private
29748,73,171,9,164,162,Private
29752,163,58,73,162,164,Private
29755,163,166,73,26,137,Private
29757,57,161,73,167,21,Private
29764,163,28,73,162,181,Private
29765,164,28,163,169,162,Public
29771,3,167,144,54,72,Private
29782,162,69,133,167,181,Private
29783,38,44,143,163,145,Public
29785,136,164,73,168,25,Private
29788,71,164,163,9,28,Private
29789,144,21,1,164,71,Public
29798,163,12,7,162,74,Private
29811,103,73,28,163,162,Private
29817,53,21,164,192,83,Public
29819,163,12,73,161,169,Public
29823,166,164,162,73,169,Private
29824,163,161,168,57,8,Public
29828,57,72,8,53,130,Private
29833,53,20,163,58,169,Private
29834,166,12,164,7,73,Private
29835,52,211,53,163,143,Public
29837,72,164,74,103,44,Private
29839,169,130,167,164,64,Public
29842,161,56,167,162,163,Private
29848,169,185,168,73,57,Public
29851,72,169,181,69,58,Private
29852,163,66,162,164,3,Public
29853,135,161,12,73,164,Public
29854,66,28,73,9,58,Public
29856,176,66,137,73,135,Private
29860,128,161,166,72,168,Private
29864,67,51,20,164,71,Private
29868,164,62,163,68,13,Private
29870,141,163,181,166,164,Public
29875,61,163,134,164,169,Private
29880,171,164,74,163,162,Private
29882,195,103,57,44,51,Private
29886,3,168,28,57,163,Public
29887,169,161,72,181,162,Private
29893,66,168,58,8,130,Private
29896,161,167,181,164,170,Private
29897,44,73,71,162,169,Private
29899,57,80,161,164,162,Private
29912,73,167,162,168,12,Public
29915,161,61,167,163,74,Private
29921,162,168,167,10,163,Public
29923,73,170,162,167,9,Public
29926,164,166,163,71,73,Public
29927,67,73,60,71,57,Public
29930,144,52,162,164,167,Private
29931,73,168,163,55,167,Private
29933,179,69,170,162,161,Private
29934,170,57,73,161,185,Private
29941,73,164,169,170,167,Private
29942,36,161,28,169,164,Private
29945,73,9,74,163,165,Private
29948,66,181,133,162,164,Private
29958,139,169,163,164,167,Public
29959,164,58,163,44,72,Public
29960,73,76,161,71,58,Private
29961,66,130,67,72,36,Private
29968,73,136,71,168,164,Public
29972,20,181,143,51,28,Private
29973,168,163,40,71,161,Private
29975,167,63,77,73,55,Private
29976,161,167,55,168,163,Public
29978,144,82,162,161,74,Private
29982,169,163,76,161,170,Public
29984,181,16,161,167,73,Private
29985,58,170,137,12,72,Private
29995,163,162,168,71,12,Private
29996,48,164,67,20,169,Private
29999,164,66,51,67,69,Private
30002,163,169,12,72,42,Private
30009,57,167,161,73,140,Private
30033,162,161,73,78,221,Private
30043,103,162,94,55,39,Public
30047,58,54,77,53,163,Private
30050,3,58,168,169,8,Private
30052,162,181,167,188,92,Private
30055,161,20,163,73,71,Private
30057,43,28,161,162,167,Private
30063,73,210,181,161,163,Private
30065,28,51,161,57,164,Private
30066,163,167,68,57,8,Private
30072,164,72,169,163,185,Private
30075,181,164,163,60,168,Private
30076,42,169,161,170,72,Public
30079,82,72,176,185,170,Public
30082,161,176,145,8,163,Private
30084,12,72,161,170,163,Public
30088,20,164,53,161,163,Private
30090,181,9,130,51,73,Private
30092,161,7,170,57,66,Private
30106,52,10,163,53,167,Public
30110,163,170,58,73,28,Private
30111,181,57,161,8,169,Public
30117,132,166,181,161,73,Private
30126,12,69,166,167,28,Private
30130,9,167,71,174,120,Private
30131,186,169,42,2,147,Private
30136,167,161,53,9,57,Private
30142,162,73,178,163,161,Private
30147,162,161,169,163,176,Public
30148,162,169,163,77,73,Private
30149,143,161,64,130,58,Private
30150,161,170,164,72,181,Private
30152,169,164,53,72,28,Private
30154,165,42,166,185,66,Public
30157,167,28,71,58,9,Private
30158,167,164,73,141,72,Private
30162,190,154,164,167,130,Private
30167,12,20,164,52,187,Private
30168,169,167,4,176,163,Private
30169,129,73,163,72,71,Public
30171,20,167,164,73,137,Private
30177,9,170,57,167,137,Private
30178,167,181,161,168,89,Private
30179,11,164,20,9,181,Private
30180,64,165,74,168,144,Public
30183,162,164,163,13,161,Public
30186,28,162,12,57,71,Private
30192,170,189,169,66,28,Public
30195,181,72,53,8,167,Private
30198,73,169,28,164,161,Private
30202,16,163,181,52,28,Private
30207,52,167,69,170,169,Private
30208,169,74,163,161,12,Private
30210,163,161,73,69,162,Private
