OriginalUserId,RandomizedUserId
198643,40038
1009661,43394
1461131,7338
31676,19529
185881,22332
882913,23935
1692906,35819
213136,49870
860635,14203
1517668,38470
100902,12709
216294,20109
1327386,248
6677904,2426
421049,47316
5154274,7826
2606098,49100
6931119,37163
3316922,16836
2152082,19368
10662353,38802
527185,48883
1747018,23259
2264136,25176
16353662,20171
2840531,41036
917053,19533
15513073,43380
5209322,15785
1389799,7506
71650,4132
2286415,32144
2819,5506
1398479,48607
5755464,14931
42659,49940
5547161,23712
523173,37500
525725,20668
3731823,9474
276451,24474
5805327,26699
3985749,6422
549315,26482
46675,47902
110353,21496
9510313,36385
207072,49540
5320535,38222
427158,12190
1140531,14263
1819452,3231
814354,3134
4572265,35436
1744834,14296
4979706,20933
8997395,36429
421245,44213
7911073,14112
5402881,22922
334519,48636
169442,19803
3098505,42219
1109377,27697
6513921,7681
1290264,14710
4898464,8557
886533,9614
761132,22997
3993731,30970
5085011,5819
154461,24332
623211,30325
4415950,32754
624626,50285
1594183,49963
6207294,39447
6242384,43959
261981,36752
12449779,5601
4595675,27627
7708088,20971
1744789,15043
8351643,9142
8340867,27733
856777,10316
12641598,2570
10768127,510
17785521,35513
1437070,42606
929459,32445
2899520,30337
1270812,10717
1392727,4847
11866308,3202
1638375,11013
21926,16463
38924,17289
4717755,45196
30453,41562
3168770,14809
6346698,29775
27012,11889
327317,50419
98975,17814
4086992,22865
6218300,36549
3596137,39105
28275,40356
1461424,26468
335423,24656
5305930,43165
243912,28537
1832539,25291
1366368,47049
2310221,5848
7505383,512
15318227,26931
11488105,29803
1297119,27528
64911,29223
9714255,10379
117820,40540
971193,9207
738287,51480
3633742,14456
3760899,21890
3176160,28230
2652759,25875
109618,42880
272072,39960
8268531,40793
1259865,9148
12726793,32613
3964322,30872
798440,30486
11851908,50125
2438446,21818
2413201,48329
5281047,20262
3085310,24832
821093,42774
11711605,20220
3579309,35421
326543,42159
1786606,41378
14090701,49897
92096,35083
594509,22796
10800642,26581
546188,47377
4296151,49785
10304821,9615
535962,41333
2140998,42175
6811442,21143
3026320,41478
1169228,17048
2692595,14407
905557,48562
337251,6890
1709587,21699
14177424,28948
1486834,45504
3871797,50485
636656,16975
802203,46807
2204722,16294
373655,10824
455506,46628
9448540,11596
926143,6929
142637,28701
13859609,40300
3438870,27696
443716,6553
1464605,36199
2985512,36858
568635,28204
956660,50014
3715819,30114
211960,5138
11608064,26385
3460305,30597
6342812,32854
1316659,28403
2644664,21573
9206488,11696
2350799,49102
313137,2384
64376,6395
73764,29366
1564821,23410
2327517,6464
3245676,40700
5049516,45875
1913367,48307
2190131,3765
66674,32984
645,18624
8757925,39531
9672128,11660
222914,28489
11884135,14179
3671490,49575
1549474,6754
1047788,45534
297087,2248
80636,25339
6395930,13771
257,629
541786,9216
8112138,38383
4022171,14102
18482310,8436
1279648,23134
904049,42355
4796883,12276
3343783,45110
1586156,10543
8083142,22531
11697936,1765
345520,34496
4576519,70
4593781,17034
11557974,16965
774651,49343
786388,47589
647129,15692
1649952,11220
6037118,48210
447485,17932
51167,18240
108912,50698
1241540,24686
860585,29342
2452869,23742
4856886,37700
1521179,32450
289011,22888
1837134,8601
1253074,36444
8690313,19056
3457926,8842
1663001,38670
54504,31007
3290062,49450
197368,25845
5539707,22365
2367394,45603
8472377,16684
3330179,32253
273566,21570
391338,40488
8331312,38129
46848,41791
6692898,35376
1165245,16865
590790,16845
1640490,40113
3828166,33375
28004,45965
9678775,11189
13088705,18347
406435,24595
1815486,47297
20760,48160
355499,35549
1002025,37810
1032796,14742
4740921,41600
2846062,11295
1631379,48567
409141,23428
588476,13614
1443015,6201
3569627,50610
1073631,16406
8976,22319
6452106,22449
279259,49109
624664,16195
3745821,19058
2055765,25515
387646,1824
2771301,15300
8458465,26159
1474999,9787
59490,35156
6553328,21171
328115,30924
13717851,31439
904148,16566
4872555,29709
583230,27610
291372,14097
424556,48898
40916,16880
4694013,15634
610305,16467
4124076,43557
568209,36330
569659,12520
3898076,32603
123140,14200
1290438,24879
4635388,17912
2407058,29340
220386,45910
382818,23678
2723407,36907
446681,45383
3670387,12558
6492540,50067
1789287,35305
5066567,40731
78351,10024
4628597,1228
23154,37497
14296038,10017
6106641,42449
195417,1039
5121457,51376
409875,18451
3621092,50087
568471,32855
898649,21982
2619912,4915
708803,29244
1552594,31171
564092,800
218447,12903
3558618,45456
395626,20757
6487788,50700
1498976,11503
387461,1231
1394393,24153
667821,41749
192373,773
386685,31627
9576577,31239
4436257,7213
6202327,28063
2899618,29242
713983,682
9684433,30845
4256882,12437
499922,23088
1686291,47165
2945873,9381
7364267,21564
4429015,304
2837253,3319
1537042,43980
4947867,29791
14104,6964
1494645,39362
621962,31621
7054628,27364
716752,6839
7376349,20784
729785,4066
763560,44368
1353187,3382
1633510,1138
1447129,43320
706724,37991
2607581,39194
548396,27626
1722055,37627
888059,4198
512922,23653
123110,8357
9604966,30230
1814922,49322
3748275,23965
508219,3401
177591,43213
534674,48122
1146608,32708
493389,24659
4034653,5047
1372577,35567
1161484,49706
3948678,19030
486900,27934
13078067,18732
2055064,45415
385897,21397
1607951,21713
17627866,14128
886749,17361
116198,25451
7048775,8194
1664624,22182
5868,47387
139985,18445
1634855,12366
3449962,30334
1081936,13172
3401018,44260
1779532,19523
632495,51236
5480147,1139
6586667,21703
19962393,41202
907687,43769
6421428,49329
9552800,6275
2850543,45634
9134576,19360
388614,28528
1880772,40680
24468,50818
2132294,5304
901925,6556
5877791,14100
1294207,30079
2380654,14971
345645,39464
1928235,50467
3363386,14880
994587,33689
259275,41665
257635,12846
243442,43406
720999,3904
7032512,28247
10863327,47530
274460,46935
2101242,36889
1377706,40503
475763,41905
5715083,915
1695172,40352
10050168,41736
380451,18969
21645,17704
586784,17049
6665568,42334
1204332,11622
11789440,45735
2191125,41588
1070247,180
3072335,46370
62195,40814
6769931,8632
4489164,44585
47402,34960
82788,8374
1456376,28461
5489645,31102
1542723,40865
1497139,42020
472416,356
3612353,45528
95954,12928
1542531,39144
13226440,49934
645270,42903
70213,20663
5872193,47600
1634046,29371
1708747,42599
13087086,26878
2676937,34957
511832,40442
516690,30173
6514989,23455
318857,18753
1339514,24122
3344832,17840
981773,34467
67009,6639
385478,42446
986,44709
1946768,14858
3255903,34485
311992,31723
1062250,44229
28645,12272
36723,37259
164998,5890
59087,4960
243434,5545
1818608,16259
815961,39283
608157,39183
4441404,45373
2079386,9942
135946,28380
1307094,48221
285465,47015
455789,23253
5340820,8174
235058,31462
4153209,25671
6354410,33388
440166,4175
5438066,31416
2429011,5050
2330347,14243
267540,4901
23252,1718
2191695,33109
2343779,18282
8150685,26507
2551766,26577
12957340,26281
11914215,12474
41717,41726
187343,36100
842685,37686
14475852,1890
8919071,51392
1179349,28198
1559401,12209
12647623,27074
54435,50438
965648,45749
744133,23255
33499,3352
1178669,35214
346063,42990
1065489,33547
2015270,45986
595870,45675
3303546,23922
1889040,28152
7475314,35933
54175,23010
1628355,35141
1840115,43659
72791,15704
1166205,8699
393488,44195
3693715,20863
5718868,4988
719809,44818
653311,7230
1641381,17368
3444112,50589
5249743,48689
22855356,46752
3820025,1775
1911199,7699
1511796,11072
5587356,29674
1291717,33718
768644,32509
114795,14997
2022562,10957
272735,42183
4728,45188
642688,30155
9801830,34369
1152565,38385
12500561,42633
395851,1390
11826481,4229
1520907,13835
265570,47034
2508646,50722
7872,46066
22780,38477
623518,47218
3044206,2018
1748071,25960
268050,37603
1016274,44436
2010061,5432
1403530,14212
15754999,33436
301607,46962
822711,33254
2910751,41118
214,35966
44000,42712
7401196,10803
9224597,40333
1445011,15893
3036415,18761
16637552,33119
443341,10790
3617127,1131
625981,5331
1136374,38107
5151798,40394
100724,1820
142575,37849
12139179,8942
1066424,23429
6936361,36236
521525,36852
693166,34459
4089958,9054
3980929,16892
167611,1568
21380206,44055
3935325,20669
1068054,38454
3003401,11091
4777095,10769
1587118,24253
610856,3772
7744232,28636
4897584,14480
25083,16212
10194,37136
2747515,50750
51233,26383
304461,19984
1043824,40802
5797823,13373
5422980,30513
185882,11843
6282716,50105
226473,12605
3800292,24288
4092,34397
22323329,20199
975097,44024
873886,36899
2116047,40495
338560,1078
270592,41089
72437,37712
348384,39762
76941,24524
6771046,46458
133802,19724
17315,38273
470379,37242
204610,29452
1516766,2716
590028,15312
14233204,28086
900873,8831
3165602,8798
2438165,9218
622619,20793
19720664,3391
2358409,44704
350923,48229
10587057,46437
4134429,34783
1911758,51142
2135043,23963
567292,12639
1981061,18402
10464813,39199
1328106,11671
293933,2771
3339058,7967
393877,18935
4334113,13362
11771117,10507
802378,44616
270349,47616
16779887,47504
13173633,20252
4461537,7449
4607317,37598
9354476,5730
833820,33534
575872,35124
115413,22817
5562624,31269
7204551,8542
291999,41017
1228434,46448
3635816,17060
473792,32736
8242447,29396
1349673,28218
2630261,20815
10651242,29611
112139,31548
4021174,51028
1851678,5627
14735733,37184
10155740,5496
523306,44166
2590796,41067
3284965,12711
2024761,45692
1196886,41574
2418790,11584
1046037,45322
4218896,39649
2460377,3811
6794166,20377
5994074,41021
19856,16851
2496562,11143
7831371,47931
4663008,45378
5511520,30336
239599,16785
1289053,47440
349112,37083
1329184,15630
789214,4321
1399491,46018
9238288,17037
4041176,42399
15370835,30753
4470392,5975
1813858,4231
1934744,37806
61876,39167
122005,24599
3369837,8380
10802597,46486
6608866,26291
145357,35976
8581025,25218
5899161,44295
1657364,20572
797393,32683
577358,5510
4632557,5492
1720199,6767
1021703,28424
323015,8198
6812736,14439
3427079,30496
210709,40547
6740036,15717
3100115,16654
1426539,15395
50820,4462
862147,12008
5822776,3304
8028053,14768
179341,40791
61938,26049
81019,41891
4772988,42301
550514,23513
6666791,22064
3697273,50785
1769273,32204
997660,39766
468125,40328
9499196,7829
1345020,21916
4745608,41300
46387,28994
3348844,28482
596781,389
222397,25225
5954058,21669
276250,18594
498253,20085
552822,35289
1400381,4834
1417974,38694
15270287,49805
5086233,40661
1948931,32831
2812610,41910
2503796,11066
9417,40403
644992,8668
1303001,8230
689893,35617
6632736,11992
15130043,50398
2422977,50444
4918,10741
888580,46483
66465,31953
332517,516
4931653,9401
1216680,7092
2333290,45355
16764510,23375
127203,15862
8653690,13603
4271280,41764
4702870,43029
1065586,19804
1614314,42786
8620333,22067
13583510,39205
735897,1955
11147851,44637
4133561,17795
1345768,32543
24545,24931
482389,32836
8969322,21734
1454,31342
2505186,24598
2878014,34654
7483073,10265
1462337,23538
70930,42654
391618,3646
3467532,30629
862231,44941
5667615,9030
201952,25529
686478,19103
5410505,26671
8660085,41183
12727539,45779
1272950,29384
688924,50534
36053,1118
108578,23212
149406,27092
1134742,13209
5848359,17097
3463966,26568
698589,28145
1452934,6663
13809001,18455
1602384,35365
6664872,42002
11943877,11642
10610352,10565
1568530,21682
7110099,4366
664822,22948
4102750,3963
429567,15527
179189,7795
99451,16587
8544535,45180
5719759,31643
558243,14892
198212,16591
902384,47107
3084015,45080
11452511,48640
6350421,20360
952296,14371
474171,7439
314447,11389
208257,37737
4020238,12951
2150749,42883
1950728,28414
518,36230
2330614,30948
845159,12076
4490400,10509
572635,684
19594,25224
836318,41570
5500791,11510
947040,14929
3905291,44610
4025319,2089
9318637,45526
2525706,19286
8794221,24373
2247550,7249
14265373,49183
1702558,21334
1091693,47007
5762796,39719
13224251,703
12195527,16788
1507845,39866
257636,48738
9326643,22415
7233489,20508
2355605,33650
317797,15522
3057246,4509
1251293,12469
4731679,25453
9687785,32153
350087,51282
734276,9198
4882032,19718
12601,17880
2515628,11894
559745,16909
3269863,1816
15570,11125
1089733,30966
2655695,33922
8681,43368
7476,23164
13337635,28597
2360695,23762
459780,25458
3113793,3589
4508178,22208
544983,26563
5590742,26510
3610482,15284
4622312,45994
11818396,17296
2092249,16285
1551233,6053
1484969,11730
4045774,11815
3008684,32579
17732522,31952
973580,30217
1267663,25370
3798662,15726
11741,28825
1276072,43602
5184624,33027
11098,39511
1079907,48847
440558,42805
52070,35718
1468585,34139
8283102,18749
1630963,44154
5952674,15093
754407,14181
4137209,31421
2315360,29437
97082,17783
20088324,47643
11659881,18384
96583,6616
2300664,49442
2718939,44758
51197,51346
7604434,22658
210920,25408
998759,25878
8162520,8955
2656103,33366
21945,17167
3853544,22598
493161,48261
2559859,10179
2111078,6744
7594711,47817
49237,9764
385326,17847
264047,40795
740923,48770
8663075,206
953496,51231
1101537,49256
542257,22787
112713,16018
5227689,2274
12497820,23313
2206401,37329
6399297,13066
488059,16448
11578408,5497
394649,38304
188331,19770
1062992,11971
4807899,21266
95976,40262
5012099,24635
146077,14240
78639,49784
2750396,3076
3457753,1589
92568,8629
1735865,22236
4449789,37426
5392198,20190
1146585,51406
1734710,14950
20394,5498
2780033,25841
3120525,44607
5851439,33055
10953006,1647
1270813,9380
413735,37073
1401213,35031
10245045,11614
75103,41733
129805,44114
1013153,29121
345708,15191
1305121,15801
2079527,24043
253468,49474
10086352,2636
268,1516
16735232,24029
469286,44647
1004589,1497
4230643,7773
1763801,40681
2709068,9598
8812845,24371
4025983,41094
886994,34897
4237254,11924
572606,39955
7372462,12787
427332,5427
5523066,34811
4711009,37945
6219084,28299
3244064,33394
330013,28788
689423,23778
535871,39534
6699875,41109
1305969,10302
5720196,43047
1086020,45952
742194,17705
5030088,9063
5051731,15014
2762747,12566
67945,1222
2168230,30445
843985,1425
349990,13302
1454176,22126
6535366,20469
3960399,23387
815409,40322
281479,42795
486617,4970
1796105,11326
86542,50685
21656,14910
108184,14175
13302,25988
76310,12753
3492895,10496
37558,33795
44673,7474
6443,30306
16632363,40291
1379667,22001
2136963,11463
898999,45715
1397268,16149
318673,33286
426894,11587
5747415,14733
313088,45978
4932316,12882
2378649,22135
2297665,23834
394,17834
114474,1248
7583919,26193
1105929,15329
9482070,18210
428916,33642
258741,6927
3559670,16355
2442218,36321
5988526,39301
12470196,15847
41968,11111
15120450,25720
8181750,21919
342544,42443
6750410,6031
3437460,43293
534858,24885
3726133,7970
890,20059
1455864,25655
300359,49494
4904635,23893
1604311,47888
570357,1919
4280,19250
4240413,5260
2075537,40662
2958943,15500
2458858,50434
5778856,29184
12972612,21536
2685161,151
8218652,24998
1253677,36551
2854001,45808
2258817,31780
11713777,38934
3811292,7980
6339047,31491
4588069,49704
1156650,25686
716373,5142
2509,32896
100095,33468
2200766,37232
4295017,2568
5389127,2354
3540365,26716
7276107,5189
11531469,22804
8456816,15370
8153697,7585
3890632,14428
316723,8911
975271,14623
29759,49788
3504333,41267
961215,13404
1106317,41618
75170,23514
1879042,20701
5407270,51216
19966,40409
3738356,18443
3135417,10037
1431720,22286
6124411,41955
189175,6353
1076479,42692
9947159,37901
9303950,19342
5802606,43805
13357170,33105
112877,4006
1863694,11868
3403834,33372
2698019,2727
1151521,22779
1939598,17855
12299805,25103
98722,46600
11124534,2461
13935913,22622
2772755,50088
230428,33324
495935,38465
4305751,42493
2702398,1963
239801,29638
2302482,14046
4492129,19788
4791599,32345
987777,30175
2173587,35520
5521607,51020
35165,17864
426834,19653
1301076,25506
1291879,8229
863192,22833
7874693,13536
3790360,10476
115833,17064
1010632,16919
2749470,21970
3019689,13259
1073868,13315
7545045,21710
19119598,49923
6454387,28930
12455457,43184
1367,46288
3195653,24939
644810,32358
13820,46377
4485572,39634
1614319,50549
40013,31688
14850947,49190
8153713,26300
1138751,34150
501250,47367
3296928,16351
4424957,45562
1331672,43550
95559,3175
3760021,11346
10134209,10408
127013,34354
5729872,17445
13691762,48127
6765564,13243
888587,42095
119694,48197
10505778,38153
1429899,17852
1629821,19251
6789321,34876
4480742,35058
11302655,44660
5920292,14691
3860287,23887
2136795,45847
2084503,25213
23508392,4325
2904294,33518
82952,47042
1702990,14357
7395227,9852
195636,12031
1093147,17848
1216166,43285
174777,35113
2011513,38580
220141,40584
190670,38171
106087,19514
1729675,28665
148059,15637
133330,36616
7293918,10549
989747,3635
5744,30019
4907604,1477
2736843,33531
1544886,37353
114584,335
5381184,50802
1509744,11727
2350598,9688
1219585,29822
28832,910
3586594,38339
1397271,21727
5418530,36944
9414470,26337
3631743,6157
4831435,9593
90566,10148
2427065,27018
6765998,27414
1275169,1001
2093077,25130
2644803,51405
684890,36773
1876355,44210
724695,44934
303931,20103
2779007,35093
2674506,30600
261821,37843
1676127,44131
251311,5602
1985875,12269
880584,21241
5640,11933
575376,37606
3174148,38278
2792950,48306
672221,12098
5452365,40873
10553764,8732
342605,11380
1793968,23430
1675492,28793
1527139,22629
7512,8577
1498924,25163
3053978,29240
895795,15913
4378400,13367
1881995,25956
2709298,36669
631065,15354
25981,17159
9016995,20995
1991181,12162
415600,41185
302677,38431
5968255,49588
1409227,37804
13750668,29375
5322574,44773
6021597,25084
303363,39048
139010,25702
1595504,2095
11564487,46765
5646962,18921
425565,4928
159769,10944
82219,14227
135346,38979
1072150,23597
445210,6571
230513,31689
8334261,12988
2371549,32878
60020,7887
6633975,26751
260775,6734
2657781,13028
3074057,34810
6349060,19520
3896330,33104
434507,31798
14271145,43385
124007,21736
250648,27146
1304142,35489
8640077,8418
1541186,16928
8269581,37088
889972,2886
444885,32673
412957,14421
13943018,47325
428988,23529
17980931,32243
1846533,43241
1465460,2326
7301792,13490
6139796,1142
6910343,2411
49505,11038
2633697,40122
144542,51039
5563916,37988
3715778,11979
1529843,15334
6212875,11567
2196075,25308
69634,34489
9808792,14470
4896787,36823
10782538,17152
2528301,27165
17049772,11456
3322400,28558
1550506,25373
828012,1926
5290909,5347
4212632,11211
5114784,48581
185475,27195
6733403,35786
5693521,10846
14754870,24829
10135157,17238
1091466,24923
262056,38340
827060,10008
3080094,33058
1025963,32285
347716,34226
5763590,19687
2424587,48992
6471170,19168
677684,8792
379572,13740
3142427,15945
1491278,26616
3809977,11213
1507867,49419
492048,736
1053938,3369
1306976,18470
2453089,14297
3942189,37610
726802,8269
6484276,23234
3302839,18946
1378784,28023
944230,26757
2872551,22059
790224,50795
23903,35179
277078,7882
9589593,5175
2074257,40779
149436,204
1238625,4394
2514026,29668
698632,20778
4927984,31031
271917,45669
8153147,26882
1571361,46126
6660373,47158
626853,11749
586281,3894
721855,46239
753603,4330
5333936,45039
612512,23637
1324595,49431
569814,4438
559913,25306
546632,42632
605698,42894
1259448,44662
5761110,10123
828681,43559
5895970,28073
6250390,11530
2412816,8378
166491,34030
342842,26869
2881849,48476
1316573,35815
651744,19324
306855,36173
2005204,16804
711006,20911
10082297,48498
12433504,19739
2710154,32903
1282738,23840
8207229,33374
523217,20294
3552932,24427
1193749,32182
3524982,11965
233646,30859
3013527,34229
10584220,31455
2434628,39938
9483405,47242
2301843,15777
792932,7843
8246471,30550
26510,8164
774099,7697
4340076,49042
2692339,14713
2289,17786
855026,3898
1135427,13128
5817650,42197
140392,38791
5759254,34565
311339,37740
4288789,10170
704281,33940
2591785,39192
637853,19928
1548665,18961
7062291,35152
3617886,7801
1384352,26103
2145295,32141
2406389,22871
1262820,5081
9067615,13036
87079,16069
456434,9757
676030,17280
2077651,3038
615519,48088
12730,15279
2392258,5754
118437,18830
219210,8939
5171,15911
13937840,50425
1194293,21943
488012,44838
352088,18131
3729597,8484
517244,50069
220381,12637
1459621,27801
1925904,27435
4612927,14684
1779316,20480
1503535,20578
118131,5431
1821428,35857
1087518,6021
3865227,25366
9080015,5572
7517724,9312
8684344,312
1126070,40326
207838,30790
13189318,22320
2947378,13037
7831383,33419
60488,5938
2647671,22140
2071828,25312
4681341,19987
2067877,27720
1418097,29941
782296,12873
4601890,29017
153621,15540
371760,12275
1081340,1812
5692402,21009
2027543,36446
9593596,452
490784,51353
2650938,1342
9646384,32998
182823,51416
3120737,28818
35060,18026
2016988,36339
381512,40640
3115638,49366
4908122,23288
364024,41619
2982437,43682
13809290,15885
577513,19686
279313,30925
569183,11667
18308,45548
413670,28352
340688,31896
4677755,5873
2464597,34985
3950894,16277
11704802,43974
427328,32621
526471,20989
584862,18697
5009913,20283
395582,42280
500748,36509
1313143,46177
210613,9962
4865723,23642
5905325,10114
3776858,20630
13261689,30760
3332208,50172
3243013,15903
8543483,43613
1061257,27120
34707,32161
803787,24148
980549,49541
7829467,42737
5221821,320
553865,220
13882425,36130
6815267,7493
5413565,32835
2149694,853
17743647,29293
1142659,42533
269476,4769
8906489,1340
132162,12325
1320303,24814
214252,5618
130224,31619
1174001,5689
1610183,19613
15514,31885
7160346,26508
6555572,33918
1068446,34648
918414,28237
6505847,8365
5729579,22147
4055,24175
2507632,35300
378360,38843
3311770,34623
5554371,32299
2719960,29773
1305067,47209
3363254,37599
3833666,3874
3675562,34434
4589618,13965
323874,13557
394327,34318
7610918,8148
6357224,40633
2747642,47601
758133,35460
191580,45696
141985,33437
3411681,10898
4043273,25127
4001592,23761
1162412,36283
2638387,12534
2428123,34135
15293528,17871
55227,31733
816915,17383
1057,20090
6284997,4159
4091337,47482
15752941,4924
2938526,45249
1030018,32578
5044921,20923
2609980,39352
6521,12157
5225272,8386
3871924,24880
7654872,30931
5978720,2808
1364206,10304
219118,18399
1115693,40955
4243217,33630
4135670,29081
37788,26088
9867451,35986
442362,4911
36305,22281
5666987,47051
7811466,23380
115681,17115
5724889,10283
1387519,39574
23264,48548
14576660,45762
13714870,13755
1506363,15116
451980,43171
193903,43797
687713,30214
707094,19290
4866970,10607
1858357,20879
17323,24333
7745506,12502
309683,38734
7371893,18306
3148807,47447
6503034,11624
12585276,12943
1227915,47002
1334182,25494
55504,25334
4350216,9995
251173,33625
1215889,38911
5095986,21356
694195,45020
22818,11147
4347028,29085
1420427,29587
5490634,4120
2232127,44673
1562474,1349
97076,17395
396216,7336
14267425,34232
1770601,44740
10443339,8053
233792,487
362583,4554
21424,39335
4805355,1382
136774,45406
873128,572
4789375,40806
17832,15190
962190,10933
2267742,42055
2696355,4573
1571517,29415
1515570,36838
3117035,37038
13231272,39601
1534017,14935
13127992,617
8160613,37796
1627348,4083
1356382,10958
56076,14317
1314366,46212
6768966,30692
7148152,33481
939418,42882
7549483,16279
15048478,1782
14414260,5396
1756636,24109
78336,51456
1256121,11995
7806,9877
440564,15461
13176896,6604
336656,38847
3250971,6357
12731111,8583
778990,21257
590278,48950
1544003,41399
13724,13613
49804,50909
4165552,23122
620908,6934
2681057,28396
12881,47268
450398,2987
4244347,2995
7618749,22963
726239,29766
1507252,25336
3447502,13347
2999249,28626
17786405,23226
5684370,5179
3105,12660
523091,23115
811405,49421
515249,6768
2052097,19018
2858773,24429
83404,10078
1983495,19176
7495,9864
1525759,24525
2114557,40581
10927863,46815
4971327,8646
657930,36815
9515210,3821
1065793,42626
406714,21914
15648344,1493
4955425,26667
5501675,46641
12579,17454
403639,46755
1478238,1950
6654077,24831
6499160,8988
3365561,18543
19978862,35221
8399525,48313
11392290,21185
1744774,37566
830149,37198
1532769,20141
19048941,25202
9424793,21731
597770,12591
2635251,10400
4584647,46958
3840401,50775
2294978,8435
22844,3107
3307686,8499
4285898,50899
609991,35063
7057528,45631
1356926,49444
15282257,1533
6334286,9865
438544,48860
1740808,49077
4876561,3682
1896367,21834
1003615,37755
1542527,35779
137273,34155
1690777,3203
28494,25927
1625415,42524
410860,26357
3154314,29294
1381108,38708
2958503,4412
2622292,12153
4242105,9893
761312,30188
99389,46054
2165125,1500
2588463,2762
1380680,2887
946945,45390
174375,23984
21441,48111
8114,16640
702048,25656
152082,42115
27779,45346
4232337,43886
1230836,8125
3968921,5410
5741405,29487
848761,32720
43222,829
6542361,18281
3829282,27686
6660638,30057
8870132,1187
966905,14779
37539,17598
754254,21693
11582326,13218
2096824,48021
310092,7298
4050,21910
1926031,50591
6831393,50428
134702,44333
1386969,13960
5441799,13834
5514530,15065
924653,21487
7726826,34360
334323,51122
4795366,49628
950147,50185
11450873,48769
475458,46161
412808,30071
4774054,24626
33229,1355
8489834,31852
1095946,37738
314290,23551
3899583,28750
366064,41723
984421,35240
201088,8423
2446208,26752
832052,6381
10506380,10873
2894974,7884
147356,9017
21294,27300
105760,21041
419516,16126
558785,24917
2654518,47229
1967100,37143
109163,29959
3906760,46489
17308201,43754
10448469,8114
15918,47578
19642884,50240
1057286,46189
4182216,8943
436034,24528
3393095,48196
178433,715
1085048,16764
2782001,50638
6036446,40744
1648459,40650
2583933,42975
12110453,23066
11711316,19540
4052544,23802
261159,38247
991432,24859
123724,9177
1662383,12907
429758,17420
5242739,6217
360932,48217
7655838,13863
131907,25169
1717607,4057
1730461,23696
952747,20325
495916,889
234038,2125
142716,46026
523100,26479
4428236,8776
470005,18022
417577,36411
118211,22656
265712,43441
6241158,46659
288091,12935
1239967,7159
15534,40772
2054602,21530
560073,19335
317302,43753
2199600,28784
12567,10454
5797576,22907
477771,44468
3198863,7150
8811869,19233
9078341,17961
4699340,4826
747392,51298
4905579,13955
12074396,43414
793522,16626
447065,21774
312881,27995
5174894,23118
499163,40276
1936971,14204
470096,46438
1922752,15790
7158019,4815
544863,20382
6905600,18152
2028043,46141
6842716,10969
2025784,18020
1394729,1915
633770,12861
2640045,31929
466884,40361
346012,15175
717523,46351
3970117,26918
12384459,39021
6247003,8915
4680436,3775
2931999,27717
593105,23556
741871,46335
17226202,35734
2933977,4327
774499,17765
5436877,26029
5587001,17314
3628980,1303
645226,46666
1575188,25995
804819,30789
8730013,10809
86989,18988
116891,50338
1641941,13777
3398727,26355
2558778,31738
168719,25766
3649209,19578
277067,26332
5210225,1934
1574215,20766
2616073,34159
5581785,10818
13824,49730
492620,11222
1061944,11885
292477,18705
4782919,27125
3131147,42522
354132,25151
234201,48877
5405338,18032
6429072,46678
700926,7854
6108390,29569
4341440,13828
7160624,7515
2747709,24466
2127950,41752
6003362,15529
1424361,26637
551406,38564
645188,31992
10508,48772
906404,40250
1430428,36449
1748400,48149
5346306,3557
731240,43031
3096782,370
2425880,6489
648187,7272
5856763,35038
53212,10053
5980430,23926
3091701,4958
4854526,25342
2111039,36618
1290899,11474
1117368,18005
20382,30489
2677158,41535
3383213,3339
623919,15675
1428716,4530
3824267,24563
4713342,44715
13508,30921
77804,16802
10111567,39547
39068,46700
531021,17903
1568010,46662
1558248,11902
639676,38585
5479575,34428
2101909,45830
1383240,47106
1457051,40415
6187538,38288
4220738,33008
3040176,9753
451894,38685
7218127,13641
13008439,38656
868062,23277
28882,23656
3520543,34700
17580381,32205
2128755,37794
12560,1967
102937,36354
9796174,19325
5071602,8796
1553478,30036
5644961,9080
3191896,21575
2830850,39598
1908612,50499
2383529,4818
6395007,8261
1736619,38760
11057988,11351
12820205,2236
5150629,48843
12096922,39760
3484149,969
5010028,37271
2284256,13048
2661290,17988
9405022,28721
841830,8848
1632632,7026
1506264,19191
712603,38855
4473406,15515
5646269,22243
3171324,14001
507706,49236
1171620,3895
335305,20432
3125819,10977
4124317,17492
73568,19374
112407,22687
7262247,29636
43012,48518
1579731,38749
3572366,26235
14193797,13713
287908,50621
9835141,4868
4062354,50018
623546,50469
6214222,17723
274757,48842
11427408,7811
336311,7972
4017643,4790
217850,37791
1233211,5544
3237465,4962
658010,47127
5907412,30967
9108912,41105
5909655,44338
279597,35296
50660,24602
431620,49710
187523,30367
5731587,11893
8152,48536
1355726,34470
161424,12318
970985,43261
166605,14819
579148,405
3913051,29275
122718,32887
619962,20415
1542569,17356
6160431,21539
537623,48350
2193134,49114
7520561,31071
3750257,1371
13111910,45734
139802,40013
500584,29899
1085573,19854
1511537,7835
507738,23354
3465421,47985
6610,7654
1277373,22198
2534513,10940
31818,7640
62024,13436
470714,13856
1452094,4369
1129149,41820
5296568,36290
453803,34331
12309808,24048
2530089,11309
276083,43516
908621,13149
2624808,33934
11397372,49571
78712,19748
487226,2516
10253094,31582
480937,13262
158037,36430
553995,34304
2288628,43740
3156750,19094
811708,4956
1432310,32555
298358,19918
6947349,16714
372163,1017
2319390,28594
